_index,fecha,Edad,Genero,Grupo étnico,Víctima del conflicto,Tipo de discapacidad,¿Cuenta con SISBEN?,Hora de Apertura del Comercio,Hora Cierre del Comercio,¿Cuántos trabajadores tiene?,¿Cuántos trabajadores extranjeros tiene?,¿Tiene registro ante la DIAN (RUT)?,Hora de recepción de mercancía,Inversión en mercancía,Tipo de producto/servicio,Afiliación a EPS,Medio de transporte,Nivel de escolaridad,seguridad social sin salud,Manejo de basuras,Estado de Registro Cámara,Tipo de contrato
87,08/22/2021 12:00:00 AM,52.0,Femenino,Afrodescendiente o negro,0,Sin discapacidad,SI,08:00:00.000-05:00,09:00:00.000-05:00,0,0.0,False,20:00:00.000-05:00,1000000.0,Productos agrícolas,Subsidiado,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
88,08/22/2021 12:00:00 AM,23.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,19:00:00.000-05:00,23:00:00.000-05:00,2,1.0,False,19:00:00.000-05:00,700000.0,Productos agrícolas,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
89,08/22/2021 12:00:00 AM,39.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,06:00:00.000-05:00,,1,0.0,False,10:00:00.000-05:00,400000.0,Bebidas,,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
90,08/22/2021 12:00:00 AM,23.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,18:00:00.000-05:00,08:00:00.000-05:00,1,0.0,,17:00:00.000-05:00,2500000.0,Productos agrícolas,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
91,08/22/2021 12:00:00 AM,58.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,16:00:00.000-05:00,08:00:00.000-05:00,0,0.0,False,,0.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta intermunicipal,Primaria incompleta,No afiliado,No produce,No tiene registro,NS/NR
92,08/22/2021 12:00:00 AM,40.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,17:00:00.000-05:00,10:00:00.000-05:00,10,3.0,,19:00:00.000-05:00,30000000.0,Productos agrícolas,Contributivo,Moto propia,Primaria completa,Afiliado,La pone en los colectores de basura o canecas,Tiene registro y está actualizado,Verbal
93,08/22/2021 12:00:00 AM,60.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,18:00:00.000-05:00,08:00:00.000-05:00,0,0.0,False,19:00:00.000-05:00,500000.0,Productos agrícolas,Subsidiado,Transcaribe,Básica completa,No afiliado,La recoge un servicio informal,No tiene registro,NS/NR
94,08/22/2021 12:00:00 AM,56.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,17:00:00.000-05:00,09:00:00.000-05:00,1,0.0,False,19:00:00.000-05:00,2000000.0,Productos agrícolas,Subsidiado,Taxi,Primaria completa,No afiliado,La recoge un servicio informal,No tiene registro,Verbal
95,08/22/2021 12:00:00 AM,48.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,18:00:00.000-05:00,09:00:00.000-05:00,4,2.0,False,18:00:00.000-05:00,1200000.0,Productos agrícolas,,A pie,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
96,08/22/2021 12:00:00 AM,60.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,NO,21:30:00.000-05:00,08:00:00.000-05:00,0,0.0,False,18:00:00.000-05:00,1200000.0,Productos agrícolas,Contributivo,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
97,08/22/2021 12:00:00 AM,22.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,21:00:00.000-05:00,01:00:00.000-05:00,0,0.0,False,17:00:00.000-05:00,30000.0,Bebidas,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La recoge un servicio informal,No tiene registro,NS/NR
98,08/10/2021 12:00:00 AM,28.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,04:30:00.000-05:00,450000.0,Productos agrícolas,,Bus/Buseta intermunicipal,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
99,08/10/2021 12:00:00 AM,30.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:00:00.000-05:00,15:00:00.000-05:00,0,0.0,False,,0.0,Solo ofrezco servicios.,No afiliado,Taxi Colectivo,Bachillerato completo,No afiliado,No produce,No tiene registro,NS/NR
100,08/10/2021 12:00:00 AM,64.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,03:00:00.000-05:00,11:30:00.000-05:00,0,0.0,False,,0.0,"Otro, ¿cuál?",No afiliado,Taxi Colectivo,Primaria incompleta,Afiliado,La recoge un servicio informal,No tiene registro,NS/NR
102,08/22/2021 12:00:00 AM,52.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,18:34:00.000-05:00,09:35:00.000-05:00,1,0.0,False,18:09:00.000-05:00,1000000.0,Productos agrícolas,Contributivo,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
103,08/22/2021 12:00:00 AM,67.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,18:00:00.000-05:00,11:00:00.000-05:00,0,0.0,False,19:02:00.000-05:00,800000.0,Productos agrícolas,Subsidiado,Taxi Colectivo,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
104,08/22/2021 12:00:00 AM,50.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,19:37:00.000-05:00,10:23:00.000-05:00,0,0.0,False,18:40:00.000-05:00,4000.0,Productos agrícolas,No afiliado,Bus/Buseta urbana,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
105,08/22/2021 12:00:00 AM,45.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,08:16:00.000-05:00,12:16:00.000-05:00,0,0.0,False,08:15:00.000-05:00,2400000.0,Productos agrícolas,No afiliado,Bus/Buseta intermunicipal,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
106,08/22/2021 12:00:00 AM,56.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,18:00:00.000-05:00,10:00:00.000-05:00,0,0.0,False,18:00:00.000-05:00,200000.0,Productos agrícolas,No afiliado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
107,08/22/2021 12:00:00 AM,35.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,16:00:00.000-05:00,06:00:00.000-05:00,1,0.0,False,16:00:00.000-05:00,300000.0,Productos agrícolas,No afiliado,Bus/Buseta urbana,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
108,08/22/2021 12:00:00 AM,55.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,17:00:00.000-05:00,08:00:00.000-05:00,0,0.0,False,04:00:00.000-05:00,500000.0,Productos agrícolas,No afiliado,Taxi Colectivo,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
109,08/22/2021 12:00:00 AM,39.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,23:00:00.000-05:00,07:00:00.000-05:00,1,0.0,False,22:00:00.000-05:00,500000.0,Carnes,Subsidiado,Taxi Colectivo,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
110,08/22/2021 12:00:00 AM,31.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,16:00:00.000-05:00,05:59:00.000-05:00,0,0.0,False,,4000.0,Solo ofrezco servicios.,No afiliado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
111,08/22/2021 12:00:00 AM,50.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,19:00:00.000-05:00,09:00:00.000-05:00,0,0.0,False,,4000.0,Solo ofrezco servicios.,No afiliado,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
112,08/22/2021 12:00:00 AM,48.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,21:00:00.000-05:00,11:00:00.000-05:00,0,0.0,False,,4000.0,Solo ofrezco servicios.,No afiliado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
113,08/22/2021 12:00:00 AM,39.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NS/NR,23:00:00.000-05:00,07:20:00.000-05:00,0,0.0,False,,3000.0,Solo ofrezco servicios.,No afiliado,Bus/Buseta intermunicipal,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
114,08/22/2021 12:00:00 AM,28.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,20:36:00.000-05:00,08:36:00.000-05:00,0,0.0,False,20:38:00.000-05:00,300000.0,Solo ofrezco servicios.,No afiliado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
115,08/22/2021 12:00:00 AM,58.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,20:23:00.000-05:00,08:23:00.000-05:00,0,0.0,False,20:25:00.000-05:00,1200000.0,Productos agrícolas,No afiliado,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
116,08/22/2021 12:00:00 AM,50.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,19:55:00.000-05:00,16:55:00.000-05:00,0,0.0,False,20:57:00.000-05:00,600000.0,Solo ofrezco servicios.,No afiliado,Bus/Buseta urbana,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
117,08/22/2021 12:00:00 AM,35.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,19:05:00.000-05:00,09:06:00.000-05:00,2,0.0,False,19:09:00.000-05:00,4000000.0,Solo ofrezco servicios.,No afiliado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
118,08/22/2021 12:00:00 AM,48.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,20:42:00.000-05:00,08:42:00.000-05:00,0,0.0,False,,400000.0,Productos agrícolas,No afiliado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
119,08/22/2021 12:00:00 AM,51.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,18:00:00.000-05:00,08:30:00.000-05:00,1,0.0,False,18:30:00.000-05:00,2500000.0,Productos agrícolas,Subsidiado,Bus/Buseta intermunicipal,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
120,08/22/2021 12:00:00 AM,64.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,18:00:00.000-05:00,07:20:00.000-05:00,0,0.0,,19:30:00.000-05:00,1000000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
150,08/10/2021 12:00:00 AM,34.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,05:00:00.000-05:00,15:00:00.000-05:00,0,0.0,False,,3000.0,Solo ofrezco servicios.,No afiliado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
121,08/22/2021 12:00:00 AM,44.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,16:00:00.000-05:00,08:00:00.000-05:00,2,0.0,,19:00:00.000-05:00,2000000.0,Productos agrícolas,Subsidiado,Bus/Buseta intermunicipal,Técnico o tecnológico,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
122,08/22/2021 12:00:00 AM,39.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,20:00:00.000-05:00,09:05:00.000-05:00,2,0.0,False,20:05:00.000-05:00,1000000.0,Productos agrícolas,Subsidiado,Taxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
123,08/22/2021 12:00:00 AM,52.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,18:00:00.000-05:00,06:00:00.000-05:00,2,0.0,,18:00:00.000-05:00,1500000.0,Productos agrícolas,Subsidiado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
124,08/22/2021 12:00:00 AM,29.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,19:00:00.000-05:00,21:10:00.000-05:00,0,0.0,False,08:30:00.000-05:00,60000.0,Solo ofrezco servicios.,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
125,08/22/2021 12:00:00 AM,36.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,17:00:00.000-05:00,04:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,150000.0,Solo ofrezco servicios.,No afiliado,A pie,Técnico o tecnológico,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
126,08/22/2021 12:00:00 AM,59.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,16:00:00.000-05:00,07:30:00.000-05:00,0,0.0,False,,0.0,Solo ofrezco servicios.,Subsidiado,Bicicleta,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
127,08/22/2021 12:00:00 AM,76.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,22:00:00.000-05:00,10:00:00.000-05:00,0,0.0,False,22:30:00.000-05:00,300000.0,Productos agrícolas,Subsidiado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
151,08/10/2021 12:00:00 AM,23.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,05:00:00.000-05:00,16:00:00.000-05:00,0,0.0,,,3000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
128,08/22/2021 12:00:00 AM,50.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,18:30:00.000-05:00,06:30:00.000-05:00,0,0.0,,18:00:00.000-05:00,500000.0,Productos agrícolas,Subsidiado,Bus/Buseta intermunicipal,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
129,08/22/2021 12:00:00 AM,57.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NS/NR,18:00:00.000-05:00,07:00:00.000-05:00,0,0.0,False,19:00:00.000-05:00,500000.0,Productos agrícolas,Subsidiado,Taxi Colectivo,Primaria completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
130,08/22/2021 12:00:00 AM,47.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,18:00:00.000-05:00,06:00:00.000-05:00,2,0.0,,18:35:00.000-05:00,2000000.0,Productos agrícolas,Subsidiado,Taxi,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,Tiene registro y está actualizado,Verbal
131,08/22/2021 12:00:00 AM,45.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,18:00:00.000-05:00,10:00:00.000-05:00,0,0.0,False,18:00:00.000-05:00,0.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta intermunicipal,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
132,08/22/2021 12:00:00 AM,21.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,18:00:00.000-05:00,10:00:00.000-05:00,0,0.0,False,18:00:00.000-05:00,0.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta intermunicipal,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
133,08/22/2021 12:00:00 AM,23.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,19:00:00.000-05:00,05:00:00.000-05:00,0,0.0,False,20:00:00.000-05:00,300000.0,Productos agrícolas,Subsidiado,Bus/Buseta intermunicipal,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
134,08/22/2021 12:00:00 AM,42.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,02:00:00.000-05:00,09:00:00.000-05:00,2,0.0,False,01:00:00.000-05:00,400000.0,Productos agrícolas,Subsidiado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
135,08/22/2021 12:00:00 AM,45.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,19:00:00.000-05:00,08:00:00.000-05:00,1,0.0,False,19:00:00.000-05:00,2000000.0,Productos agrícolas,Subsidiado,Taxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
136,08/22/2021 12:00:00 AM,48.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,21:00:00.000-05:00,08:00:00.000-05:00,0,0.0,False,00:00:00.000-05:00,300000.0,Carnes,No afiliado,Taxi Colectivo,NS/NR,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
137,08/22/2021 12:00:00 AM,52.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,20:00:00.000-05:00,01:00:00.000-05:00,0,0.0,False,15:00:00.000-05:00,150000.0,Solo ofrezco servicios.,Subsidiado,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
138,08/22/2021 12:00:00 AM,62.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,15:00:00.000-05:00,01:00:00.000-05:00,0,0.0,False,16:00:00.000-05:00,50000.0,Solo ofrezco servicios.,Subsidiado,A pie,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
139,08/22/2021 12:00:00 AM,61.0,Femenino,Ninguno de los anteriores,1,Sin discapacidad,SI,18:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,18:00:00.000-05:00,180000.0,Productos agrícolas,Subsidiado,Bus/Buseta intermunicipal,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
140,08/22/2021 12:00:00 AM,36.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,20:00:00.000-05:00,12:00:00.000-05:00,1,0.0,False,20:00:00.000-05:00,1200000.0,Productos agrícolas,Subsidiado,Moto propia,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
141,08/22/2021 12:00:00 AM,45.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,15:00:00.000-05:00,07:00:00.000-05:00,0,0.0,False,03:00:00.000-05:00,50000.0,Solo ofrezco servicios.,Subsidiado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
991,07/30/2021 12:00:00 AM,37.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:21:00.000-05:00,05:21:00.000-05:00,1,0.0,False,08:23:00.000-05:00,300.0,Otro,Subsidiado,Jeep Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
142,08/22/2021 12:00:00 AM,66.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,02:00:00.000-05:00,16:00:00.000-05:00,0,0.0,,22:00:00.000-05:00,1400000.0,Productos agrícolas,No afiliado,Automóvil propio,Bachillerato completo,Afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
143,08/22/2021 12:00:00 AM,51.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,18:00:00.000-05:00,08:00:00.000-05:00,3,1.0,,07:00:00.000-05:00,400000.0,Solo ofrezco servicios.,No afiliado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
144,08/10/2021 12:00:00 AM,42.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:00:00.000-05:00,13:00:00.000-05:00,0,0.0,False,,20000.0,Bebidas,No afiliado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
145,08/10/2021 12:00:00 AM,31.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,04:00:00.000-05:00,14:01:00.000-05:00,0,0.0,False,06:00:00.000-05:00,0.0,Solo ofrezco servicios.,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
146,08/05/2021 12:00:00 AM,61.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,03:30:00.000-05:00,11:30:00.000-05:00,0,0.0,False,08:00:00.000-05:00,1300000.0,Carnes,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
147,08/11/2021 12:00:00 AM,58.0,Masculino,Palenquero,0,Sin discapacidad,SI,04:00:00.000-05:00,12:42:00.000-05:00,0,0.0,False,,20000.0,Solo ofrezco servicios.,No afiliado,Taxi Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
148,08/11/2021 12:00:00 AM,55.0,Masculino,Palenquero,0,Sin discapacidad,SI,04:00:00.000-05:00,11:00:00.000-05:00,0,0.0,False,04:39:00.000-05:00,450000.0,Productos agrícolas,Subsidiado,Bus/Buseta urbana,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
149,08/11/2021 12:00:00 AM,40.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,10:30:00.000-05:00,200000.0,"Artículos de ferretería, pinturas y productos de vidrio",Subsidiado,Transcaribe,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
152,08/10/2021 12:00:00 AM,32.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,02:00:00.000-05:00,12:00:00.000-05:00,0,0.0,False,,20000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
153,08/10/2021 12:00:00 AM,21.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,03:30:00.000-05:00,11:00:00.000-05:00,0,0.0,False,08:54:00.000-05:00,0.0,"Otro, ¿cuál?",Subsidiado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
154,08/10/2021 12:00:00 AM,37.0,Masculino,Palenquero,0,Sin discapacidad,NO,03:00:00.000-05:00,11:00:00.000-05:00,0,0.0,False,03:00:00.000-05:00,200000.0,Carnes,Subsidiado,Taxi Colectivo,Primaria incompleta,No afiliado,Le pagan a una persona para que le recoja los residuos que emiten,No tiene registro,NS/NR
158,08/10/2021 12:00:00 AM,42.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:00:00.000-05:00,14:00:00.000-05:00,0,0.0,False,,0.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
159,08/10/2021 12:00:00 AM,23.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:00:00.000-05:00,12:00:00.000-05:00,0,0.0,False,,0.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
